parameter,mean,std,mcse,ess_bulk,ess_tail,rhat,ess_per_sec,run_id,region_index,region,rank
sigma,0.1837812068148408,0.03695672983369119,0.0008475423636111847,1875.0770176883448,1250.1942213503696,1.0024063331266952,15.029593197190943,copath_tau_mapt_REGION-RF_rank66_region54_iCA2,54,iCA2,66
u0,0.009481517465471724,0.006071391915218611,0.00014988337059597132,1089.0907577134558,621.237091643207,1.0045386709187099,8.729556646922914,copath_tau_mapt_REGION-RF_rank66_region54_iCA2,54,iCA2,66
alpha,1.0899681255352909,0.3588785467632404,0.009194935352453977,1366.4913380314358,1349.3033342965132,1.0031828959866593,11.640412788192005,copath_tau_mapt_REGION-RF_rank34_region55_iCA3,55,iCA3,34
beta,0.9639354614026628,0.18231547307912851,0.005359727364397862,1300.0648349741261,1054.2002996463582,1.0033502566868906,11.074560744975178,copath_tau_mapt_REGION-RF_rank34_region55_iCA3,55,iCA3,34
gamma,0.06373553841767372,0.051212671547336316,0.0013634999944547744,1127.616771138098,1085.1387862786974,1.0045273309796607,9.60556742485091,copath_tau_mapt_REGION-RF_rank34_region55_iCA3,55,iCA3,34
sigma,0.2735033449148945,0.056720512070513804,0.001365279577169914,1729.6332940099603,1493.0800472138296,1.003862953376347,14.733825933708944,copath_tau_mapt_REGION-RF_rank34_region55_iCA3,55,iCA3,34
u0,0.009939894162880235,0.006073505412575643,0.00012451587304157868,2017.0890670950125,1486.2631506456962,1.0010006691906161,17.18250874927604,copath_tau_mapt_REGION-RF_rank34_region55_iCA3,55,iCA3,34
alpha,1.2773372367964597,0.3969572149768276,0.01195271734208273,1064.7939754233093,1286.1155115319207,1.00671556337129,11.13265557810373,copath_tau_mapt_REGION-RF_rank23_region56_iDG,56,iDG,23
beta,1.3252359254113821,0.2238373067064563,0.007164652898160873,1089.0960293896217,857.1745310660174,1.0020337002788362,11.386738905857241,copath_tau_mapt_REGION-RF_rank23_region56_iDG,56,iDG,23
gamma,0.06647191198609043,0.046026309476945686,0.001408817695093116,980.9130104112356,1238.7434648807402,1.0024100039066266,10.255661610639605,copath_tau_mapt_REGION-RF_rank23_region56_iDG,56,iDG,23
sigma,0.4634437639098601,0.09325135216298996,0.0020756060560576926,1893.3410735805642,1455.7522177539397,1.001802678681271,19.795298011213895,copath_tau_mapt_REGION-RF_rank23_region56_iDG,56,iDG,23
u0,0.009290977621134693,0.006138478122967692,0.00014643357883494418,1034.0334932576097,575.4419569433918,1.0018513962055393,10.811047960788844,copath_tau_mapt_REGION-RF_rank23_region56_iDG,56,iDG,23
alpha,0.949189745628463,0.39379890706283427,0.00871960327514888,1777.917515885306,1892.6727531182696,1.0020521863256169,20.09423157907872,copath_tau_mapt_REGION-RF_rank14_region57_iFC,57,iFC,14
beta,1.7861186582580455,0.3602976375422824,0.008683406061235986,1755.0048320034716,1597.311940162509,1.002842188077469,19.835269747662966,copath_tau_mapt_REGION-RF_rank14_region57_iFC,57,iFC,14
gamma,0.048979167734013944,0.04125371586120082,0.0008960902039092016,1624.6174927696823,1217.8542859583538,1.0016353602213814,18.361616799123887,copath_tau_mapt_REGION-RF_rank14_region57_iFC,57,iFC,14
sigma,1.037820143288699,0.21057299538694374,0.004544483981222234,2371.160359349529,2269.2970739408274,1.000799012119389,26.79913153798674,copath_tau_mapt_REGION-RF_rank14_region57_iFC,57,iFC,14
u0,0.00824541744948094,0.0061008323492111926,0.00013031804175807647,1279.9110932572794,712.3147780631238,1.0005598598053633,14.46570478031261,copath_tau_mapt_REGION-RF_rank14_region57_iFC,57,iFC,14
alpha,1.2979150124187568,0.4829019926662453,0.012932889845284812,1241.3500237923554,1133.6898082468333,1.0012047741943315,13.4904422421113,copath_tau_mapt_REGION-RF_rank41_region58_iIG,58,iIG,41
beta,0.9795276811741896,0.22975230077515504,0.007110213867962847,1240.648203187215,864.1656243306142,1.0008816947635168,13.482815166623721,copath_tau_mapt_REGION-RF_rank41_region58_iIG,58,iIG,41
gamma,0.0776125059938291,0.05647448010864099,0.0012444237006528907,1668.8701777779381,1476.7330429657748,1.000778796633129,18.136541919188176,copath_tau_mapt_REGION-RF_rank41_region58_iIG,58,iIG,41
sigma,0.5291211695237321,0.10251064129317422,0.0022536177019327392,2339.383863621109,1816.4697644725363,1.00092181319749,25.42338767424616,copath_tau_mapt_REGION-RF_rank41_region58_iIG,58,iIG,41
u0,0.00962158253144529,0.006174834152511452,0.00011825107204312655,2097.2542927540644,1497.2747608103975,1.0015423250179816,22.792030741646265,copath_tau_mapt_REGION-RF_rank41_region58_iIG,58,iIG,41
alpha,1.0757611386016124,0.38701458572391434,0.010145695759563653,1255.038326059909,1358.8237506347743,1.0018689060076442,10.689820076316247,copath_tau_mapt_REGION-RF_rank46_region59_iENTl,59,iENTl,46
beta,0.8744327612378171,0.19013457654060267,0.0054643317743506455,1333.6018682155793,1253.7514661715597,1.002141510103144,11.35898699557582,copath_tau_mapt_REGION-RF_rank46_region59_iENTl,59,iENTl,46
gamma,0.07179466051750222,0.05471604656274586,0.0013258251618867903,1376.3617114172991,1206.784536468697,1.0009919068960615,11.723195020802343,copath_tau_mapt_REGION-RF_rank46_region59_iENTl,59,iENTl,46
sigma,0.2756742741750396,0.05675443094658205,0.0012598408819233953,2246.872031068726,1949.508825843837,1.000618661486456,19.13778826343619,copath_tau_mapt_REGION-RF_rank46_region59_iENTl,59,iENTl,46
u0,0.010131546498983814,0.006046165605418166,0.00012160023682879829,1909.5399758269325,1342.8227263148456,1.0021402678292213,16.264554114619756,copath_tau_mapt_REGION-RF_rank46_region59_iENTl,59,iENTl,46
alpha,1.163776418220691,0.4404007894913076,0.01802630481780413,763.5216264971818,729.752144941159,1.0044410006533622,6.179559280789131,copath_tau_mapt_REGION-RF_rank56_region60_iENTm,60,iENTm,56
beta,0.7976330758061607,0.1709895068888406,0.0047865066156309415,1322.2595441051922,1678.6113551393396,1.0013346979049338,10.701702419187997,copath_tau_mapt_REGION-RF_rank56_region60_iENTm,60,iENTm,56
gamma,0.07180140754673829,0.05443496596877522,0.0013716812531354861,1231.8685067295576,827.349345833948,1.0040114901388764,9.970122913735938,copath_tau_mapt_REGION-RF_rank56_region60_iENTm,60,iENTm,56
sigma,0.23275829967607461,0.04726016360255591,0.001167413194669741,1405.7295055547063,784.3186824497525,1.002776791759183,11.377266223855631,copath_tau_mapt_REGION-RF_rank56_region60_iENTm,60,iENTm,56
u0,0.011239514113660982,0.006709549922029554,0.00020981437855884116,409.6347931880471,146.8266936198375,1.0134872846037053,3.315377587393952,copath_tau_mapt_REGION-RF_rank56_region60_iENTm,60,iENTm,56
alpha,1.2748454454436844,0.5094977214639005,0.013162749790542447,1310.059690288266,1288.8068600497681,1.0052425907650484,11.300632205233127,copath_tau_mapt_REGION-RF_rank52_region61_iPAR,61,iPAR,52
beta,0.8009616947763004,0.1782072557451899,0.005361441535531453,1300.8306151974432,1231.5316007761612,1.0043028438943078,11.221021799715713,copath_tau_mapt_REGION-RF_rank52_region61_iPAR,61,iPAR,52
gamma,0.07022782050396875,0.054878061990868886,0.001315145464388034,1557.0765917467422,1416.2088023772035,1.001612185760935,13.431410804522999,copath_tau_mapt_REGION-RF_rank52_region61_iPAR,61,iPAR,52
sigma,0.25677901834278144,0.05265972958598839,0.0011710843827465647,2189.853498125979,2365.037809395024,1.0010589075522132,18.889772083758704,copath_tau_mapt_REGION-RF_rank52_region61_iPAR,61,iPAR,52
u0,0.011747920709176948,0.006457388867366683,0.00012654278028610935,2091.089590652491,1450.8327337436,1.0004456638757044,18.037830296843655,copath_tau_mapt_REGION-RF_rank52_region61_iPAR,61,iPAR,52
alpha,1.4602703249204394,0.5398155191785895,0.01848129063804844,727.8856846840354,780.0933631822849,1.0047517186430577,7.275364671797891,copath_tau_mapt_REGION-RF_rank97_region62_iPOST,62,iPOST,97
beta,0.6152837436933613,0.14943293125320073,0.006968788309403077,711.8319676117815,828.677531012374,1.0096480185180596,7.11490452194728,copath_tau_mapt_REGION-RF_rank97_region62_iPOST,62,iPOST,97
gamma,0.08687948120054664,0.060568250078618935,0.0016164988587498796,1195.5884752363465,1069.2913149480698,1.006138043443461,11.950148680996588,copath_tau_mapt_REGION-RF_rank97_region62_iPOST,62,iPOST,97
sigma,0.22559296640082752,0.04807389712324513,0.0011325969875767483,1856.0774674317695,1413.9331087430753,1.0015817210764095,18.55186977682482,copath_tau_mapt_REGION-RF_rank97_region62_iPOST,62,iPOST,97
u0,0.011701738647062398,0.006554382429185226,0.00015712027388916098,1300.4705830946607,766.6970088911132,1.0030173106781388,12.99846656699445,copath_tau_mapt_REGION-RF_rank97_region62_iPOST,62,iPOST,97
alpha,1.2786142133881448,0.4525639635858318,0.011792795587217771,1280.8042743088686,992.1551142882321,1.0025931112272144,11.762368209283393,copath_tau_mapt_REGION-RF_rank58_region63_iPRE,63,iPRE,58
beta,0.7997480565200896,0.1678520049661978,0.005384711413945316,1176.366631518328,912.0216842767478,1.0045121125519603,10.803256786833758,copath_tau_mapt_REGION-RF_rank58_region63_iPRE,63,iPRE,58
gamma,0.07402295144016402,0.05394049555397033,0.0012676519901669153,1665.8114461039297,1603.5995317162776,1.002317288955735,15.298112279400584,copath_tau_mapt_REGION-RF_rank58_region63_iPRE,63,iPRE,58
sigma,0.2687047968318395,0.052800081636999625,0.0011636269086698423,2230.9213466285037,2181.8185497612476,1.001091808555084,20.487844123689076,copath_tau_mapt_REGION-RF_rank58_region63_iPRE,63,iPRE,58
u0,0.010676847894127216,0.006271124480215872,0.00011951747201297358,2179.1552873165697,1448.7101552628233,1.0028750330902383,20.01244638916861,copath_tau_mapt_REGION-RF_rank58_region63_iPRE,63,iPRE,58
alpha,1.1423721550477515,0.3877040458296027,0.01069505787637095,1251.7361700075235,1505.4849442391105,1.0050940004686206,10.082693661606994,copath_tau_mapt_REGION-RF_rank48_region64_iSUB,64,iSUB,48
beta,0.8259833939299359,0.15870866128892633,0.004648465946792932,1255.0288032896117,1255.757567413176,1.0039584969506004,10.10921571435163,copath_tau_mapt_REGION-RF_rank48_region64_iSUB,64,iSUB,48
gamma,0.06707218366526249,0.051761186117778885,0.001309236218389983,1277.8483198196732,1270.9948722862473,1.003152923607128,10.293026169135565,copath_tau_mapt_REGION-RF_rank48_region64_iSUB,64,iSUB,48
sigma,0.20739045847671023,0.04224393264415471,0.0009902425915808116,1844.1328452127555,1506.7093445203452,1.0010738296017057,14.854429387844695,copath_tau_mapt_REGION-RF_rank48_region64_iSUB,64,iSUB,48
u0,0.011539907050331812,0.006415788413856587,0.00014545026480831282,1543.513021287975,896.373178464108,1.001999116751455,12.432946597887787,copath_tau_mapt_REGION-RF_rank48_region64_iSUB,64,iSUB,48
alpha,1.5937687249365358,0.4666842922139839,0.012014517683672512,1418.7492102171125,1967.1376095427688,1.0018054228910844,12.643696731281638,copath_tau_mapt_REGION-RF_rank79_region65_iProS,65,iProS,79
beta,0.6710665670479283,0.11793034275198531,0.003147725560391459,1587.1310461021658,1616.5127902358379,1.00318983044718,14.144292363445022,copath_tau_mapt_REGION-RF_rank79_region65_iProS,65,iProS,79
gamma,0.07893432738501405,0.05435027188877016,0.0013613732302221943,1505.3692018981035,1809.8309297416513,1.003081136890337,13.41564211655025,copath_tau_mapt_REGION-RF_rank79_region65_iProS,65,iProS,79
sigma,0.17178875028552476,0.03721446370330449,0.000848776095940495,2183.639795452974,1782.0132566134848,1.0005734742207906,19.46029583328557,copath_tau_mapt_REGION-RF_rank79_region65_iProS,65,iProS,79
u0,0.011601132760170356,0.006195192159530411,0.00013585562333120522,1649.0303643930881,1330.037829970612,1.0015674883132368,14.695930526629429,copath_tau_mapt_REGION-RF_rank79_region65_iProS,65,iProS,79
alpha,1.479074480669416,0.6249549866779673,0.019014848887237656,1015.3667453455588,763.5613884655895,1.0028244033031055,9.96630099475421,copath_tau_mapt_REGION-RF_rank96_region66_iHATA,66,iHATA,96
beta,0.5816196157837042,0.3453736374544635,0.0158335060089397,1041.982993990871,349.5075798356225,1.005886662019892,10.22755196300423,copath_tau_mapt_REGION-RF_rank96_region66_iHATA,66,iHATA,96
gamma,0.10555342840197494,0.06520386786821533,0.001730629501797688,1154.2467341861766,779.1678925140295,1.0054265414614627,11.329473244858429,copath_tau_mapt_REGION-RF_rank96_region66_iHATA,66,iHATA,96
sigma,0.3497578954824065,0.07455741425400642,0.0025006251242474923,1038.8802975449892,1275.6008551877942,1.0041992508833033,10.19709754166656,copath_tau_mapt_REGION-RF_rank96_region66_iHATA,66,iHATA,96
u0,0.010513669676841472,0.006371252038211308,0.00015563704781903947,1274.5710494122955,791.710625827781,1.0017710775344364,12.51051285249603,copath_tau_mapt_REGION-RF_rank96_region66_iHATA,66,iHATA,96
alpha,0.9877098639807687,0.567609329247267,0.017576945517024815,750.2095820275251,586.8917743533236,1.003103964583392,5.172111369451186,copath_tau_mapt_REGION-RF_rank124_region67_iAPr,67,iAPr,124
beta,0.70166027030221,0.39805621980901745,0.01876247571040122,676.3733148691616,411.49313652665967,1.0038646955157342,4.663067755511321,copath_tau_mapt_REGION-RF_rank124_region67_iAPr,67,iAPr,124
gamma,0.08460889017758268,0.06268754837084398,0.0014204781232652853,1217.8289311093108,741.7316626034891,1.0003785232728537,8.395982951342724,copath_tau_mapt_REGION-RF_rank124_region67_iAPr,67,iAPr,124
sigma,0.21172591181646205,0.043568126938659774,0.00116489038408884,1495.4868681073604,1501.778863082272,1.0014056623605196,10.31021839590318,copath_tau_mapt_REGION-RF_rank124_region67_iAPr,67,iAPr,124
u0,0.011103612458232874,0.0062441774476359015,0.00017191228143890474,1034.3433113825013,878.1098801951389,1.0035721050893942,7.130992363839125,copath_tau_mapt_REGION-RF_rank124_region67_iAPr,67,iAPr,124
alpha,0.8218028527431268,0.5971144209999683,0.024587074445517797,598.9385956452985,854.6027146453786,1.002889233922535,3.021219283535938,copath_tau_mapt_REGION-RF_rank239_region68_iCLA,68,iCLA,239
beta,0.4783182490710583,0.5406535289589761,0.02123625573368995,749.839584103663,585.1210260932437,1.0009122842519074,3.7824074579995512,copath_tau_mapt_REGION-RF_rank239_region68_iCLA,68,iCLA,239
gamma,0.08710289423760534,0.06557451419684757,0.001986062742953192,749.075844718214,668.053792980371,1.0061474244783857,3.778554935928522,copath_tau_mapt_REGION-RF_rank239_region68_iCLA,68,iCLA,239
sigma,0.11815799945292972,0.02765074902167541,0.00104024539480047,707.1940222337316,1281.383078590316,1.0024145295292803,3.5672909254945,copath_tau_mapt_REGION-RF_rank239_region68_iCLA,68,iCLA,239
u0,0.013069124693367394,0.007228153637599652,0.00024510117262797556,675.4040136098494,267.10156369258453,1.0093052150128645,3.406932939255914,copath_tau_mapt_REGION-RF_rank239_region68_iCLA,68,iCLA,239
alpha,0.8880362534576127,0.519079288847114,0.01500450172834174,954.7825944442694,1192.1866256347623,1.001412201243464,4.173219725004237,copath_tau_mapt_REGION-RF_rank171_region69_iEP,69,iEP,171
beta,0.6617132373663939,0.38809864660588067,0.014099007642276878,985.0964469108649,964.0420299298024,1.0020754949036814,4.305717288104555,copath_tau_mapt_REGION-RF_rank171_region69_iEP,69,iEP,171
gamma,0.07706860419423063,0.06125056316381001,0.0015844495267350713,896.2545538611164,676.920040236669,0.9995825196748611,3.917401934809152,copath_tau_mapt_REGION-RF_rank171_region69_iEP,69,iEP,171
sigma,0.10977879749470919,0.020781973045752113,0.0005505883185832994,1361.295138060548,846.210669942216,1.001717418257594,5.950028576938248,copath_tau_mapt_REGION-RF_rank171_region69_iEP,69,iEP,171
u0,0.011703811532699816,0.005977064118484033,0.0001375939732513945,1565.9811176358849,1072.2619792712883,1.0024275231342532,6.844682053411389,copath_tau_mapt_REGION-RF_rank171_region69_iEP,69,iEP,171
alpha,0.6168976658510358,0.45555277079214873,0.0354756708257825,202.25867948643796,557.9059094704537,1.0431023371437949,1.047701007440756,copath_tau_mapt_REGION-RF_rank318_region70_iLA,70,iLA,318
beta,0.5338174782981809,0.39365940856783216,0.019004780199537642,425.8898285179775,859.6592284081258,1.0289830474962085,2.2061115178346413,copath_tau_mapt_REGION-RF_rank318_region70_iLA,70,iLA,318
gamma,0.08656718672789872,0.05988139238471657,0.0026586240179436995,448.88432018629345,509.8976515664284,1.0023255814202054,2.3252231037881037,copath_tau_mapt_REGION-RF_rank318_region70_iLA,70,iLA,318
sigma,0.06383421201281143,0.015407513674204664,0.0009125841919445705,250.09722149462837,660.1854440163403,1.0315241851483803,1.2955049028470778,copath_tau_mapt_REGION-RF_rank318_region70_iLA,70,iLA,318
u0,0.015465690667127078,0.007100408391258011,0.00041856069613416865,260.48814865100735,302.0468457967057,1.0316015301590555,1.3493299593421773,copath_tau_mapt_REGION-RF_rank318_region70_iLA,70,iLA,318
alpha,0.8243871659089009,0.48637012305252886,0.01584893901415601,808.3250225842679,921.1079150348415,1.0033686014805439,3.274970819038518,copath_tau_mapt_REGION-RF_rank177_region71_iBLA,71,iBLA,177
beta,0.7144206760634453,0.4224704513420367,0.016885666397682086,815.8888993055666,827.4523730028949,1.00395053645608,3.3056162584953617,copath_tau_mapt_REGION-RF_rank177_region71_iBLA,71,iBLA,177
gamma,0.08059595527837242,0.06051540123571927,0.0013779697342945962,1284.4058339701214,610.9054782783472,1.0022907351510277,5.203836957325495,copath_tau_mapt_REGION-RF_rank177_region71_iBLA,71,iBLA,177
sigma,0.09470427877330488,0.019983546937794184,0.0006798186659960439,985.9357289997903,1335.8784017828948,1.0066754389960573,3.9945698224196287,copath_tau_mapt_REGION-RF_rank177_region71_iBLA,71,iBLA,177
u0,0.010306963442416345,0.005813290957533677,0.0001635026803807556,997.127611808024,787.1466523523184,1.007186859913155,4.0399143170016245,copath_tau_mapt_REGION-RF_rank177_region71_iBLA,71,iBLA,177
alpha,0.7624189253735064,0.49005359420796557,0.030444439725939552,252.42712864989358,467.09254103902975,1.017992373757487,,copath_tau_mapt_REGION-RF_rank273_region72_iBMA,72,iBMA,273
beta,0.6609750382583223,0.4167393766683212,0.02373817894168649,279.0582023835095,426.73552114123214,1.0135465689506216,,copath_tau_mapt_REGION-RF_rank273_region72_iBMA,72,iBMA,273
gamma,0.07761822935602704,0.05926035480187331,0.003106626887716481,252.20933516036848,318.58675606025736,1.019248810467011,,copath_tau_mapt_REGION-RF_rank273_region72_iBMA,72,iBMA,273
u0,0.010406813933152787,0.0059024095951952064,0.0004478910176608373,138.33716315720375,172.97080022976732,1.019558272534824,,copath_tau_mapt_REGION-RF_rank273_region72_iBMA,72,iBMA,273
sigma,0.065191403467758,0.013073487173112203,0.0007783196193940037,270.50488497259227,496.6362674509812,1.0025365620321973,,copath_tau_mapt_REGION-RF_rank273_region72_iBMA,72,iBMA,273
alpha,0.8405297634635683,0.5326534127327377,0.014806608818303734,833.2021256012155,985.3103504538797,1.0012945636781827,4.519479087434315,copath_tau_mapt_REGION-RF_rank165_region73_iPA,73,iPA,165
beta,0.5500075223470057,0.6036997694891264,0.026510620606556342,743.0385940528525,439.0893697099501,1.0093427608490981,4.030411449749143,copath_tau_mapt_REGION-RF_rank165_region73_iPA,73,iPA,165
gamma,0.08403886111490237,0.06145290338066655,0.0015515112314011064,959.7720317069942,755.8141533058215,1.0025777879152915,5.206023235807473,copath_tau_mapt_REGION-RF_rank165_region73_iPA,73,iPA,165
sigma,0.20665217697359012,0.045166922130758624,0.0017248817115276315,766.0199210175793,1579.4585680068335,1.0057843881116735,4.15506742868538,copath_tau_mapt_REGION-RF_rank165_region73_iPA,73,iPA,165
u0,0.009827428771471662,0.006460637853097317,0.00017362802555239323,963.5932129234978,592.1795939331521,1.0029244486296232,5.226750197569391,copath_tau_mapt_REGION-RF_rank165_region73_iPA,73,iPA,165
alpha,1.58460656334095,0.6824383306376856,0.03423208379736942,406.5043854372403,632.9866614037547,1.0152787852224567,1.7031283823900532,copath_tau_mapt_REGION-RF_rank300_region74_iCP,74,iCP,300
beta,0.27138919218140767,0.1431019572338443,0.007228861255046487,221.0698335100936,97.32102243509026,1.0309304130958292,0.9262146275157787,copath_tau_mapt_REGION-RF_rank300_region74_iCP,74,iCP,300
gamma,0.10984672048925957,0.0676362028348623,0.003251773804619235,242.68318994179626,70.06561844286487,1.0224441281865864,1.0167679452566238,copath_tau_mapt_REGION-RF_rank300_region74_iCP,74,iCP,300
sigma,0.03231499132221071,0.008116045783189403,0.0004308792215250895,198.40120803006943,102.66481800880823,1.0336902728327428,0.8312400569382121,copath_tau_mapt_REGION-RF_rank300_region74_iCP,74,iCP,300
u0,0.02397677720154002,0.006963517935536539,0.00017120727345459227,1599.5142806206675,1628.949774573353,1.006447726475183,6.701473014696048,copath_tau_mapt_REGION-RF_rank300_region74_iCP,74,iCP,300
alpha,1.4800944447550262,0.8156055014798426,0.03311387015601964,501.27455697080234,369.93528380001317,1.0059464777351887,3.1798488779619665,copath_tau_mapt_REGION-RF_rank276_region75_iACB,75,iACB,276
beta,0.39590013221685394,0.28503093006748087,0.017257096111863664,537.9628289911199,338.37797635565,1.005690942152844,3.4125819361150964,copath_tau_mapt_REGION-RF_rank276_region75_iACB,75,iACB,276
gamma,0.11409493687794804,0.07412354287107471,0.002106829730126029,981.5790710772723,752.9517310006823,1.0033698725180407,6.226673714815767,copath_tau_mapt_REGION-RF_rank276_region75_iACB,75,iACB,276
sigma,0.08229026574727599,0.020015270738623896,0.0006817315520266182,784.9621631439467,820.9950082480907,1.0016661045030937,4.9794289756087995,copath_tau_mapt_REGION-RF_rank276_region75_iACB,75,iACB,276
u0,0.01676396997066225,0.006982634682438846,0.00017400055114554023,1399.2238358929396,1072.1231523101378,1.001578120602626,8.876014716304386,copath_tau_mapt_REGION-RF_rank276_region75_iACB,75,iACB,276
alpha,0.7890759868485434,0.592784864594217,0.011032552392018533,1515.0284413190018,1063.5635657888029,1.004123939539721,21.59021320924303,copath_tau_mapt_REGION-RF_rank1_region76_iFS,76,iFS,365
beta,-0.006909946922414688,1.022450120275361,0.01810391103493562,3187.854195408694,2708.510738528996,1.0011165340418908,45.42914831284122,copath_tau_mapt_REGION-RF_rank1_region76_iFS,76,iFS,365
gamma,0.08085689328757116,0.06017327884902871,0.0011432636229754475,1923.9524423254124,1316.7656998508817,1.001530892153215,27.417665768759797,copath_tau_mapt_REGION-RF_rank1_region76_iFS,76,iFS,365
sigma,1.698823337157854,2.1217284450843903,0.05206210733782071,3043.9473449530196,1894.7786761923687,1.0026338561077108,43.378375205965625,copath_tau_mapt_REGION-RF_rank1_region76_iFS,76,iFS,365
u0,0.008041485443441243,0.0059232707276425265,0.00011594522913046547,1849.8803182983509,1276.6635508476636,1.001945104515316,26.36208627797912,copath_tau_mapt_REGION-RF_rank1_region76_iFS,76,iFS,365
alpha,1.8202320836399895,0.7313438456833274,0.0278881143277069,666.5317229838438,274.29151846034415,1.0055083983324482,4.591735427936565,copath_tau_mapt_REGION-RF_rank254_region77_iOT,77,iOT,254
beta,0.32755550486508567,0.15225556795933487,0.009720985215458862,656.82272335021,264.16507153730186,1.0047194074941774,4.524850152937193,copath_tau_mapt_REGION-RF_rank254_region77_iOT,77,iOT,254
gamma,0.1364633360697054,0.07418295764071878,0.0018306790368433367,1230.263215851778,829.1400576801934,1.004062792680384,8.475280319179507,copath_tau_mapt_REGION-RF_rank254_region77_iOT,77,iOT,254
sigma,0.07092635248219724,0.017876211916550547,0.0006022820921207307,967.5016978015186,1404.2080328971474,1.0059047131781722,6.665116856698646,copath_tau_mapt_REGION-RF_rank254_region77_iOT,77,iOT,254
u0,0.01477464601961245,0.006511355418172246,0.00014438625033235815,1796.6801535011966,1155.8231885014497,1.0025722490343552,12.377325233028587,copath_tau_mapt_REGION-RF_rank254_region77_iOT,77,iOT,254
alpha,1.554800979379674,0.4822214852978565,0.011146869975718681,1795.4471455127473,2310.79402937871,1.0013028259452792,16.739205160476853,copath_tau_mapt_REGION-RF_rank104_region78_iLS,78,iLS,104
beta,0.5914758175395799,0.11658156498022504,0.0028421393621291323,1806.5658797307021,1908.3366991744276,1.0000958993016078,16.842866676586816,copath_tau_mapt_REGION-RF_rank104_region78_iLS,78,iLS,104
gamma,0.09806629825164204,0.06131967845942993,0.00139105060287817,1681.435194185306,1599.5711658963173,1.0007088649803024,15.676255772751315,copath_tau_mapt_REGION-RF_rank104_region78_iLS,78,iLS,104
sigma,0.18401758383402683,0.038345126467734546,0.0008685014107119997,2194.7294440487453,1919.8975490345215,1.0017113767092423,20.46176994265099,copath_tau_mapt_REGION-RF_rank104_region78_iLS,78,iLS,104
u0,0.01103835352761776,0.0062382802609787175,0.0001324896849809156,1783.0798905294212,1486.849942908004,1.000570335171912,16.62390351043652,copath_tau_mapt_REGION-RF_rank104_region78_iLS,78,iLS,104
alpha,0.802561609820985,0.6082924885929865,0.012013801332870548,1935.9686019232956,1363.1536761786904,1.001182447243754,28.244173113960315,copath_tau_mapt_REGION-RF_rank1_region79_iSF,79,iSF,366
beta,-0.0178885065064914,0.986631784911268,0.017994103044257633,3010.333069945937,2680.524295526584,1.0017792276948152,43.918257906540866,copath_tau_mapt_REGION-RF_rank1_region79_iSF,79,iSF,366
gamma,0.07925011227003532,0.060365332664385624,0.0011897124681169232,1644.0360689246475,1025.3295573823727,1.0030544670832997,23.985120053172377,copath_tau_mapt_REGION-RF_rank1_region79_iSF,79,iSF,366
sigma,1.619238540573748,2.120128390321166,0.04376183451173107,2740.906728645994,2621.9998298980186,1.0005996895897076,39.987551480012755,copath_tau_mapt_REGION-RF_rank1_region79_iSF,79,iSF,366
u0,0.008009585842039108,0.006026992597957801,0.00012064496543817688,1851.9845432330585,1524.9536995030815,1.0019037501363184,27.01891548834411,copath_tau_mapt_REGION-RF_rank1_region79_iSF,79,iSF,366
alpha,1.5504275892082728,0.4905921691830398,0.014962752448866228,983.4455161104137,513.887866654791,1.0030255879937477,9.864047303013177,copath_tau_mapt_REGION-RF_rank89_region80_iSH,80,iSH,89
beta,0.6291625431966513,0.16096643616967135,0.00713860450939659,862.997794567936,846.0280157001612,1.0071337465731094,8.655945783028445,copath_tau_mapt_REGION-RF_rank89_region80_iSH,80,iSH,89
gamma,0.09582655309587307,0.061314922424211105,0.0016018894004054503,1318.7774470521497,1132.416883905874,1.00545944443373,13.22745684104463,copath_tau_mapt_REGION-RF_rank89_region80_iSH,80,iSH,89
sigma,0.179231479351685,0.05638083033825691,0.002641059276230164,1143.5431431138213,590.3624450133618,1.0039317316885727,11.469840954000214,copath_tau_mapt_REGION-RF_rank89_region80_iSH,80,iSH,89
u0,0.01106393518027819,0.0063009386745454905,0.00013055490084714873,1813.595485467475,1194.169180475358,1.0019368766451375,18.19052643397668,copath_tau_mapt_REGION-RF_rank89_region80_iSH,80,iSH,89
alpha,0.7830142409325099,0.591990129024233,0.011627509669020245,1726.8053428143662,1124.1010476596061,1.002238573445733,24.410937994802953,copath_tau_mapt_REGION-RF_rank1_region81_iBA,81,iBA,367
beta,-0.03289590164374521,0.9952799280965434,0.018816459646917416,2799.050614004942,2267.387472367514,1.001050252506106,39.56870487291228,copath_tau_mapt_REGION-RF_rank1_region81_iBA,81,iBA,367
gamma,0.0798427641384499,0.05977368050521374,0.0011709145330242835,1708.8308514256537,1085.764595307916,1.0018405481961428,24.156842073335127,copath_tau_mapt_REGION-RF_rank1_region81_iBA,81,iBA,367
sigma,1.6885584863386107,2.28582682658531,0.04420588182522342,2953.1791052566655,2467.959100167459,0.9997020930219911,41.74753820744802,copath_tau_mapt_REGION-RF_rank1_region81_iBA,81,iBA,367
u0,0.00786912556322704,0.006028874873088795,0.0001210821697574614,1709.3094159065174,1403.6920976022452,1.003179292135921,24.16360728744423,copath_tau_mapt_REGION-RF_rank1_region81_iBA,81,iBA,367
